floors,waterfront,lat,bedrooms,view,bathrooms,sqm_living15,mean_price_zip,grade,sqm_living,price,renovated
1,no,47.4508,3,0,1,194.16727,458176.52,8,142.14159,439e3,no
2,no,47.5229,4,0,2.5,252.69616,397054.58695652173,9,244.33489,585e3,no
1.5,no,47.5161,5,3,1,253.62519,532618.6666666666,7,207.17369,62e4,no
1,no,47.6758,3,0,1,146.78674,591939.4716981133,7,89.18688,477e3,no
2,no,47.5626,2,0,1.5,138.42547,621633.3561643836,8,109.62554,399500,no
1,yes,47.3799,2,4,1,240.61877,321275.95238095237,7,163.50928,5e5,no
2,no,47.724,3,0,2.5,151.43189,459288.5595238095,8,124.49002,432500,no
1,no,47.5893,4,0,2.25,260.1284,845423.4871794871,9,260.1284,94e4,no
1,no,47.6251,5,4,3.5,401.34096,1406411.111111111,12,402.26999,3168750,no
2,no,47.636,3,0,2.5,327.94759,697143.3921568628,11,345.59916,108e4,no
1,no,47.3652,4,0,2,139.3545,297059.9894736842,7,155.14801,229999,no
1,no,47.4374,3,0,1,120.7739,262463.7931034483,7,102.1933,233e3,no
2,no,47.5382,3,0,2.5,277.77997,567274.9838709678,8,301.00572,6e5,no
1,no,47.4578,4,0,1.5,135.63838,458176.52,7,156.07704,334e3,no
1,no,47.7353,3,0,1,124.49002,383673.5,7,95.69009,332500,no
1,no,47.3876,3,0,2.5,152.36092,294126.1052631579,7,151.43189,249900,no
1,no,47.5063,3,0,2,141.21256,369028.14285714284,7,242.47683,31e4,no
1,no,47.5158,2,0,1,96.61912,439572.8846153846,6,116.12875,2e5,no
1,no,47.5064,4,0,1.75,137.49644,462353.45,7,137.49644,31e4,no
1,no,47.4977,3,0,1,108.69651,397054.58695652173,5,129.13517,23e4,no
2,no,47.5461,4,0,2.5,190.45115,343002.77142857143,8,180.23182,42e4,no
2,no,47.5544,4,0,2.5,274.99288,571317.8039215687,9,274.99288,785e3,no
1,no,47.6368,3,0,2.25,318.65729,1406411.111111111,10,401.34096,1775e3,no
1,no,47.4692,5,0,1.5,111.4836,458176.52,6,139.3545,265e3,no
1,no,47.755,2,0,1,122.63195999999999,449624.4382022472,6,78.03852,295e3,no
2,no,47.7268,4,0,2.5,327.01856,707649.0384615385,11,330.73468,896e3,no
1,no,47.3706,4,0,2.75,237.83168,358796.1967213115,9,222.03817,415e3,no
1,no,47.4959,3,0,1.75,117.98681,397054.58695652173,6,111.4836,25e4,no
2,no,47.6295,3,0,2.5,145.85771,987083.3333333334,11,238.76071,1475e3,no
1,no,47.6235,5,0,2.25,200.67048,623492.8571428572,8,202.52854,635e3,no
2,no,47.739,3,0,2.5,261.05743,578818.5185185185,10,320.51535,905e3,no
2,no,47.6835,3,0,2.5,187.66406,688772.3037974683,7,187.66406,528e3,no
2,no,47.771,3,0,2.5,230.39944,578818.5185185185,9,230.39944,53e4,no
2,no,47.5707,3,0,1.5,106.83845,571317.8039215687,7,105.90942,31e4,no
1,no,47.4915,3,0,1,142.14159,462353.45,7,142.14159,252e3,no
1,no,47.74,3,0,2,161.65122,383673.5,7,157.9351,334500,no
1,no,47.6996,3,0,1,150.50286,624118.4778761062,8,199.74145,37e4,no
1.5,no,47.5531,3,0,2,135.63838,343002.77142857143,6,110.55457,311e3,no
2,no,47.5327,3,2,2.75,145.85771,322755.4054054054,7,160.72219,26e4,no
1,no,47.3179,3,0,1.75,154.21898,292943.45454545453,7,130.0642,217500,no
2,no,47.3715,3,0,2.5,204.3866,297059.9894736842,7,204.3866,29e4,no
1,no,47.6937,3,0,1.5,207.17369,784243.0384615385,6,89.18688,5e5,no
1,no,47.5644,3,3,2,120.7739,387908.23711340205,7,164.43831,423500,no
2,no,47.6134,4,0,2.5,366.03782,697143.3921568628,9,275.92191,715e3,no
2,no,47.5515,3,0,2.5,101.26427,387908.23711340205,7,147.71577,299e3,no
2,no,47.7277,3,0,2.5,217.39302,566253.814159292,8,311.22505,635e3,no
2,no,47.5896,4,0,2.5,312.15408,812857.2692307692,10,313.08311,806e3,no
2,no,47.4802,3,0,2.5,237.83168,397054.58695652173,7,182.08988,289950,no
1,no,47.4619,3,0,1.75,164.43831,381094.8823529412,7,126.34808,28e4,no
2,no,47.4569,3,0,2.5,180.23182,381094.8823529412,9,258.27034,479950,no
2,no,47.3655,4,0,2.5,175.58667,358796.1967213115,7,278.709,394e3,no
2,no,47.7597,4,0,2.5,292.64445,707649.0384615385,9,334.4508,682e3,no
1,no,47.6839,2,0,1,104.05136,613701.2131147541,6,91.97397,409950,no
2,no,47.593,4,4,3.5,222.03817,661249.6142857143,9,277.77997,1e6,no
1.5,no,47.5372,4,2,1,168.15443,532618.6666666666,7,111.4836,436e3,no
1,no,47.4766,3,0,1,143.07062,239918.6274509804,7,142.14159,279e3,no
1,no,47.534,1,0,1.75,133.78032,439572.8846153846,7,133.78032,39e4,no
1,yes,47.459,3,1,1.75,177.44473,420002.0588235294,7,180.23182,635e3,no
2,no,47.3075,4,0,2.75,182.08988,306381.61176470586,7,198.81242,304400,no
1.5,no,47.6835,5,0,1.75,195.09629999999999,624118.4778761062,7,216.46399,78e4,no
2,no,47.3652,4,0,3.5,210.88981,420002.0588235294,8,253.996802,52e4,no
1,no,47.7019,3,0,1.75,119.84487,459288.5595238095,7,181.16085,58e4,no
1,no,47.4333,3,0,1.75,143.99965,305465.86,7,133.78032,274e3,no
1,no,47.4418,3,0,2.25,135.63838,381094.8823529412,7,142.14159,315e3,no
1,no,47.3932,4,0,1.75,197.88339,297059.9894736842,8,177.44473,39e4,no
1,no,47.7694,5,0,2,112.41263,449624.4382022472,7,162.58025,34e4,no
2,no,47.7523,3,0,2.25,215.53496,578818.5185185185,8,148.6448,502e3,no
1,no,47.4713,3,0,1.75,160.72219,462353.45,8,162.58025,26e4,no
1,no,47.5756,2,0,1,91.04494,621633.3561643836,6,87.32882,399e3,yes
1,no,47.5341,2,0,1,133.78032,322755.4054054054,7,81.75464,312500,no
1,no,47.7596,3,0,1.75,211.81884,449624.4382022472,7,153.28995,37e4,no
2,no,47.6005,4,0,3.5,310.29602,1406411.111111111,10,354.88946,124e4,no
1,no,47.3352,3,0,1.5,186.73503,306381.61176470586,8,176.5157,23e4,no
1,no,47.6425,4,3,1.75,235.97362,791810.5652173914,9,345.59916,1275e3,no
1.5,no,47.5238,3,0,1,123.56099,322755.4054054054,6,130.99323,294350,no
1,no,47.4983,3,0,1,89.18688,397054.58695652173,5,89.18688,208950,no
1,no,47.7173,2,0,1.75,168.15443,688772.3037974683,8,179.30279,515e3,no
2,no,47.5527,4,0,2.5,307.50893,599153.8571428572,11,317.72826,965e3,no
2,no,47.6142,4,2,2.75,180.23182,616381.3461538461,9,279.63803,925e3,yes
1.5,no,47.6761,4,0,1,188.59309,624118.4778761062,8,165.36734,654500,no
1,no,47.472,4,0,2.5,171.87055,462353.45,8,193.23824,364e3,no
1,no,47.3063,2,0,1,95.69009,240227.44444444444,7,116.12875,15e4,no
1,no,47.4524,5,0,3,143.07062,262463.7931034483,8,209.682071,349950,no
1.5,no,47.678,3,0,1.5,162.58025,591939.4716981133,7,155.14801,585e3,no
2,no,47.621,4,0,2.25,253.62519,623492.8571428572,9,209.03175,801501,no
1,no,47.5297,3,0,1.75,234.11556,593640.7142857143,7,153.28995,61e4,no
2,no,47.3734,5,0,2.25,220.18010999999998,297059.9894736842,8,267.56064,382e3,no
2,no,47.2527,4,2,3,207.17369,299973.1956521739,9,336.30886,495e3,no
1,no,47.6934,3,0,1.75,154.21898,624118.4778761062,8,181.16085,447500,no
1,no,47.6297,4,0,2.5,144.92867999999999,646878.3333333334,7,211.81884,575e3,no
1.5,no,47.5994,2,2,1.75,187.66406,661249.6142857143,7,161.65122,565e3,no
1,no,47.7317,3,0,1,124.49002,566253.814159292,7,113.34166,348580,no
1,no,47.6622,4,0,1.75,222.03817,659656.5158730159,8,209.96078,459e3,no
2,no,47.7216,4,2,2,166.29637,393761.35135135136,7,166.29637,375e3,no
2,no,47.3817,4,0,2.5,172.79958,291361.8301886792,7,226.68332,31e4,no
1,no,47.2878,3,0,1.5,205.31563,292943.45454545453,7,130.0642,21e4,no
2,no,47.5164,3,0,2.75,168.15443,567274.9838709678,8,168.15443,384205,no
1,no,47.4866,2,0,1,130.0642,305465.86,7,130.0642,18e4,no
1,no,47.4866,2,0,1,130.0642,305465.86,7,130.0642,31e4,no
2,no,47.776,4,0,2.5,173.72861,453101.8181818182,7,186.73503,427500,no
1.5,no,47.6363,3,0,3,105.90942,814704.575,8,234.11556,78e4,yes
2,no,47.6189,3,0,2.25,326.08953,1952560,10,284.28318,1762e3,no
2,no,47.3655,4,0,2.5,149.57383,358796.1967213115,7,199.74145,339950,no
2,no,47.5575,3,0,2.25,271.27676,823864.6043956043,10,267.56064,82e4,no
1,no,47.7193,2,0,2,125.41905,688772.3037974683,8,120.7739,398e3,no
1,no,47.4669,3,0,1.75,224.82526,599153.8571428572,8,257.34131,492e3,no
1,no,47.3581,4,0,1.5,134.70935,239252.9411764706,8,165.36734,24e4,no
2,no,47.3804,4,2,3.5,319.58632,297059.9894736842,10,346.52819,599950,no
1,no,47.4611,2,0,1,150.50286,260326.66666666666,5,86.39979,105500,no
1,no,47.4611,2,0,1,150.50286,260326.66666666666,5,86.39979,445e3,no
1,no,47.2079,2,0,1.75,168.15443,299973.1956521739,7,135.63838,390500,no
1,no,47.3697,3,0,2,121.70293,297059.9894736842,7,121.70293,255e3,no
2,no,47.5748,4,0,2.5,210.88981,571317.8039215687,9,257.34131,675750,no
2,no,47.6406,3,3,3.25,274.06385,898288.8888888889,10,291.71542,164e4,no
2,no,47.3512,4,0,2.5,199.74145,358796.1967213115,7,164.43831,353500,no
1,no,47.6094,3,0,1,128.20614,1406411.111111111,7,113.34166,765e3,no
2,no,47.5341,4,0,2.5,203.45757,567274.9838709678,8,203.45757,563500,no
1,no,47.561,4,0,2,130.0642,387908.23711340205,7,167.2254,439e3,no
1,no,47.5734,5,2,2.75,300.07669,1201941.3333333333,9,287.9993,975e3,no
2,no,47.5415,3,0,2.5,191.38018,567274.9838709678,7,210.88981,469900,no
2,no,47.7469,3,0,1,104.05136,449624.4382022472,6,120.7739,252e3,no
1,no,47.441,3,0,2,173.72861,458176.52,7,164.345407,495e3,yes
1,no,47.4223,6,0,2.5,259.19937,458176.52,8,313.08311,57e4,no
2,no,47.5704,4,0,2.5,178.37376,661249.6142857143,7,151.43189,327e3,no
1,no,47.653,2,0,2.25,192.30921,791810.5652173914,8,229.47041,898e3,no
2,no,47.3155,4,0,2.5,201.59951,260301.53333333333,8,241.5478,3e5,no
1,no,47.6254,3,0,2,228.54138,697143.3921568628,8,167.2254,418500,no
2,no,47.5118,4,0,2.5,209.96078,397054.58695652173,7,208.10272,45e4,no
1,no,47.4419,3,2,2,182.08988,458176.52,8,182.08988,403e3,no
1.5,no,47.7185,3,0,1,130.99323,383673.5,7,158.86413,44e4,no
1,no,47.5166,4,0,1.75,147.71577,387908.23711340205,7,198.81242,35e4,no
1,no,47.7634,3,0,2,130.99323,383673.5,6,130.0642,24e4,no
1,no,47.656,2,0,1,148.6448,550494.7272727273,6,82.68367,46e4,no
2,no,47.6259,4,0,1,190.45115,987083.3333333334,8,169.08346,825e3,no
1,no,47.2942,3,0,2.25,168.618945,343325.1168831169,7,172.79958,267500,no
1,no,47.2633,3,0,1,117.05778,260301.53333333333,7,113.34166,201e3,no
2,no,47.5216,3,0,2.75,224.82526,567274.9838709678,8,213.6769,479500,no
2,no,47.3187,2,0,1,105.90942,343325.1168831169,7,141.21256,21e4,no
1,no,47.6653,2,0,1,107.76748,613701.2131147541,7,133.78032,445e3,no
1,no,47.7479,3,0,1.75,111.4836,449624.4382022472,7,108.69651,265e3,no
1,no,47.7479,3,0,1.75,111.4836,449624.4382022472,7,108.69651,399e3,no
2,no,47.755,4,0,2.25,246.19295,707649.0384615385,9,297.2896,785e3,no
2.5,no,47.7377,5,0,2.5,376.25715,578818.5185185185,11,415.27641,831500,no
2,no,47.367,4,0,2.5,204.3866,297059.9894736842,7,238.76071,36e4,no
2,no,47.528,3,0,2.5,232.2575,397054.58695652173,9,220.18010999999998,655e3,no
1.5,no,47.7325,4,0,1.5,151.43189,566253.814159292,7,167.2254,449950,no
1,no,47.6875,5,0,2.5,193.23824,659656.5158730159,8,213.6769,612e3,no
2,no,47.4785,3,0,2.5,173.72861,462353.45,8,301.00572,575e3,no
1,no,47.7453,3,0,2.5,287.9993,503016.125,9,211.81884,557e3,no
1,no,47.511,4,1,1.75,191.38018,397054.58695652173,6,173.72861,375e3,no
1,no,47.2838,3,0,2.25,171.87055,343325.1168831169,7,169.08346,369e3,no
1,no,47.5149,5,0,2.75,157.00607,387908.23711340205,7,222.03817,33e4,no
1,no,47.67,4,3,1.75,198.81242,878821.4772727273,8,196.02533,1031e3,no
1,no,47.6569,2,0,1,145.85771,613701.2131147541,7,91.04494,55e4,no
1,no,47.7623,3,0,1.75,124.49002,449624.4382022472,7,116.12875,338e3,no
2,no,47.6154,4,2,2.5,316.79923,1406411.111111111,9,341.88304,19e5,yes
1,no,47.5215,3,0,1,221.10914,387908.23711340205,7,207.17369,235e3,no
1.5,no,47.7055,1,0,1,110.55457,383673.5,6,114.27069,349950,no
1.5,no,47.4495,5,0,2.5,141.21256,381094.8823529412,7,194.445979,3e5,no
1,no,47.5375,3,0,1.75,149.57383,397054.58695652173,7,154.21898,431e3,no
1,no,47.3657,5,0,2.5,151.43189,297059.9894736842,7,151.43189,28e4,no
2,no,47.2957,4,0,2.5,207.731108,306381.61176470586,7,155.798331,295e3,no
2,no,47.3499,4,0,2.5,245.26391999999998,358796.1967213115,7,277.77997,445e3,no
1.5,no,47.5519,5,0,1,135.63838,567274.9838709678,7,199.74145,55e4,yes
2,no,47.5666,4,0,2.5,287.07027,593640.7142857143,9,268.48967,515e3,no
1,no,47.4326,3,0,2.5,274.99288,305465.86,9,283.35415,555e3,no
2,no,47.5132,3,0,2.5,119.84487,369028.14285714284,7,130.99323,265e3,no
2,no,47.6605,4,0,2.5,157.00607,613701.2131147541,8,211.81884,597e3,no
1,no,47.6501,2,0,1,170.01248999999999,791810.5652173914,7,117.05778,661e3,no
2,no,47.696,3,0,2,161.65122,688772.3037974683,7,135.63838,362764,no
1,no,47.7258,4,0,2.5,148.6448,459288.5595238095,8,148.6448,427e3,no
1,no,47.7691,3,0,1.75,181.16085,503016.125,7,187.66406,405e3,no
1,no,47.4211,3,0,1.5,143.99965,321275.95238095237,7,108.69651,157e3,no
1,no,47.4211,3,0,1.5,143.99965,321275.95238095237,7,108.69651,246500,no
1,no,47.6351,2,0,1.5,118.91584,697143.3921568628,7,118.91584,386500,no
2,no,47.3025,4,0,2.5,182.08988,306381.61176470586,8,248.98004,3e5,no
1,no,47.3109,3,0,1.75,196.95436,306381.61176470586,8,164.43831,24e4,no
2,no,47.5469,5,1,3.5,243.40586,823864.6043956043,9,445.00536999999997,818500,no
1,no,47.209,3,0,1.75,130.99323,299973.1956521739,7,120.7739,249e3,no
1,no,47.5659,4,0,2.25,209.96078,599153.8571428572,8,242.47683,58e4,no
1,no,47.5477,4,0,2.5,442.21828,823864.6043956043,13,418.0635,234e4,no
2,no,47.3703,4,0,2.5,191.38018,297059.9894736842,8,195.09629999999999,333e3,no
1,no,47.193600000000004,2,0,2,155.14801,299973.1956521739,7,124.49002,23e4,no
1,no,47.5658,3,3,1,104.05136,387908.23711340205,6,90.11591,360500,no
1,no,47.3745,3,0,1.75,167.2254,239252.9411764706,8,204.3866,265e3,no
1,no,47.5666,2,0,1,209.03175,621633.3561643836,7,91.97397,49e4,no
1,no,47.6749,2,0,1.75,136.56741,550494.7272727273,7,109.62554,6e5,no
1,no,47.7133,3,0,1,113.34166,566253.814159292,7,91.04494,307500,no
1,no,47.6497,4,0,2.25,218.32205,784243.0384615385,8,220.18010999999998,67e4,no
1.5,no,47.2782,3,0,1.5,164.43831,240227.44444444444,7,177.44473,247200,yes
2,yes,47.5696,4,4,4.5,314.94117,599153.8571428572,11,489.59881,26e5,no
1,no,47.6073,3,0,1.75,145.85771,646878.3333333334,7,132.85129,44e4,no
2,no,47.567,4,0,2.5,198.81242,571317.8039215687,8,231.32847,7e5,no
1.5,no,47.5394,4,0,2,129.13517,439572.8846153846,8,185.806,756100,no
1,no,47.5523,4,0,2.75,207.17369,823864.6043956043,8,241.5478,555e3,no
2,no,47.5905,5,2,3.5,191.38018,661249.6142857143,8,267.56064,83e4,no
1,no,47.1955,3,0,1,101.26427,299973.1956521739,6,93.83203,18e4,no
2,no,47.7056,5,0,3.5,290.78639,659656.5158730159,9,305.65087,775e3,no
1.5,no,47.329,4,0,1.75,150.50286,240227.44444444444,6,142.14159,22e4,no
1,no,47.5921,4,0,2.75,205.31563,845423.4871794871,9,187.66406,65e4,no
1,no,47.7012,3,0,1.75,124.49002,784243.0384615385,7,124.49002,41e4,no
2,no,47.3775,4,0,2.5,202.52854,358796.1967213115,7,202.52854,339995,no
1,no,47.6122,5,4,1.75,273.13482,646878.3333333334,9,266.63161,116e4,no
2,no,47.4327,3,0,2.75,185.806,262463.7931034483,7,192.30921,44e4,no
1,no,47.5224,2,0,1.75,102.1933,322755.4054054054,6,86.39979,275e3,yes
2,no,47.6685,3,0,2.5,259.19937,659656.5158730159,9,210.88981,766e3,no
1,no,47.3076,3,0,2.25,151.43189,306381.61176470586,7,151.43189,231500,no
2,no,47.4291,3,0,2,189.52212,417477.0256410256,9,257.34131,472e3,no
2,no,47.7139,4,0,2.5,397.62484,659656.5158730159,12,372.54103,1325e3,no
1,no,47.4861,4,0,1.75,158.86413,307446.02040816325,7,183.01891,265e3,no
1,no,47.5543,2,0,1,89.18688,387908.23711340205,7,73.39337,325e3,no
1,no,47.7508,3,0,1.75,127.27711,383673.5,7,161.65122,364500,no
1,no,47.7473,2,0,1,93.83203,449624.4382022472,6,104.98039,322500,no
1,no,47.5226,3,0,1.75,132.85129,387908.23711340205,7,109.62554,338900,no
2,no,47.6265,5,0,2.5,170.94152,1166261.32,9,218.32205,91e4,no
2,no,47.6265,5,0,2.5,170.94152,1166261.32,9,218.32205,1015e3,no
1,no,47.4648,3,2,1.75,171.87055,458176.52,6,171.87055,459950,yes
1.5,no,47.4813,4,0,3,274.06385,462353.45,9,299.14766,584950,no
1,no,47.2837,3,0,1.75,150.50286,306381.61176470586,7,190.45115,252e3,no
1,no,47.1943,3,0,2.5,155.14801,299973.1956521739,7,132.85129,27e4,no
2,no,47.582,4,0,2.5,347.45722,812857.2692307692,10,298.21863,75e4,no
1,no,47.5837,3,4,1.75,198.81242,621633.3561643836,8,327.01856,775e3,no
2,no,47.2924,3,0,2.5,209.03175,306381.61176470586,8,209.96078,325e3,no
2,no,47.5933,5,0,3.25,298.21863,697143.3921568628,9,305.65087,81e4,no
2,no,47.753,2,0,2.25,152.36092,453101.8181818182,8,152.36092,409e3,no
1,no,47.6003,4,0,1.75,77.10949,661249.6142857143,7,146.78674,4e5,no
2,no,47.7567,4,0,2.25,167.2254,383673.5,7,180.23182,53e4,no
2,no,47.686,3,0,2.25,209.310459,784243.0384615385,7,146.78674,58e4,no
1,no,47.6099,3,1,1.75,214.60593,697143.3921568628,7,162.58025,491300,no
1,no,47.3703,4,0,2.75,162.58025,291361.8301886792,7,168.15443,272e3,no
1,no,47.2498,3,4,2.5,270.34773,299973.1956521739,9,183.01891,599950,no
2,no,47.5704,3,0,2.5,173.72861,571317.8039215687,8,164.43831,464e3,no
1,no,47.6867,3,0,1.75,167.2254,613701.2131147541,7,167.2254,471001,no
1,no,47.4062,3,0,1.5,170.01248999999999,294126.1052631579,7,139.3545,23e4,no
1,no,47.6195,3,0,1,114.27069,646878.3333333334,6,87.32882,358e3,no
1,no,47.6979,3,0,2.25,183.01891,624118.4778761062,7,217.39302,51e4,no
1,no,47.3277,3,0,1,78.03852,306381.61176470586,6,78.03852,86500,no
1,no,47.3277,3,0,1,78.03852,306381.61176470586,6,78.03852,199950,no
3,no,47.6299,3,3,3.25,408.7732,898288.8888888889,10,273.13482,1712500,no
2,no,47.577,3,0,2.75,185.806,439572.8846153846,9,295.43154,85e4,no
1.5,no,47.6885,4,0,2.5,141.21256,591939.4716981133,7,187.66406,542e3,no
1,no,47.514,2,0,1,72.46433999999999,322755.4054054054,5,76.18046,102500,no
1,no,47.4843,3,0,1.75,120.7739,417477.0256410256,8,377.18618,718e3,no
1,no,47.6142,4,0,2.25,247.12198,646878.3333333334,8,247.12198,625e3,no
1,no,47.7467,3,0,1,113.34166,449624.4382022472,7,93.83203,35e4,no
1,no,47.5224,2,0,1,106.83845,322755.4054054054,6,65.96113,216e3,no
1.5,no,47.7294,3,0,1,99.40621,383673.5,7,91.04494,34e4,no
1.5,no,47.6604,3,0,1,164.43831,791810.5652173914,7,102.1933,505e3,no
2,no,47.3161,5,0,2.5,254.55422,260301.53333333333,8,263.84452,372e3,no
2,no,47.313,4,0,2.25,210.88981,306381.61176470586,8,213.6769,263850,no
2,no,47.405,4,4,3.25,257.34131,321275.95238095237,11,498.88911,135e4,no
2,no,47.461,4,0,2.5,183.01891,381094.8823529412,8,211.81884,325e3,no
1,no,47.5323,2,0,1,95.69009,322755.4054054054,6,93.83203,289e3,no
1,no,47.77,3,0,2.25,178.37376,453101.8181818182,7,131.92226,364e3,no
1,no,47.6909,4,0,2.5,195.09629999999999,784243.0384615385,8,195.09629999999999,61e4,no
1,no,47.3343,4,0,2.75,174.65764,457073.5238095238,8,288.92833,531500,yes
2,no,47.7668,3,0,2.25,159.79316,453101.8181818182,8,200.67048,402500,no
1,no,47.5479,2,0,1,120.7739,532618.6666666666,5,76.18046,375e3,no
1,no,47.5384,5,0,2.5,188.59309,387908.23711340205,8,403.19902,537500,no
1,no,47.4294,3,0,1.75,185.806,262463.7931034483,8,195.09629999999999,375e3,no
1,no,47.4138,4,0,1.75,130.99323,321275.95238095237,7,116.12875,293550,no
2,no,47.7642,6,0,3,241.5478,707649.0384615385,8,359.53461,585e3,no
2,no,47.3492,2,0,2.5,126.34808,358796.1967213115,6,126.34808,225e3,no
1.5,no,47.4887,4,0,1,141.21256,369028.14285714284,7,130.0642,185e3,no
1,no,47.7212,3,0,1.5,125.41905,566253.814159292,7,134.70935,402e3,no
1,no,47.6003,5,0,1.75,159.79316,623492.8571428572,7,174.65764,585e3,no
3,no,47.6654,2,0,2.5,132.85129,613701.2131147541,9,128.20614,549e3,no
1.5,no,47.6534,3,0,2.25,220.18010999999998,791810.5652173914,9,270.34773,181e4,no
1,no,47.7119,3,0,1.75,155.14801,566253.814159292,7,128.20614,345e3,no
1,no,47.3825,3,0,2.25,164.43831,321275.95238095237,7,287.9993,302500,no
1,no,47.36,4,0,1.75,201.59951,297059.9894736842,7,130.0642,218500,no
1.5,no,47.6512,2,0,2,157.9351,613701.2131147541,7,153.28995,705e3,no
1,no,47.3607,3,0,1,85.47076,297059.9894736842,6,78.03852,191e3,no
2,no,47.6498,3,0,2.5,203.45757,688772.3037974683,9,236.90265,695e3,no
2,no,47.5102,2,0,2.75,157.00607,239918.6274509804,7,261.98646,35e4,no
1,no,47.5563,3,0,1.75,111.4836,532618.6666666666,7,158.86413,48e4,no
1,no,47.363,3,0,1,104.05136,297059.9894736842,6,76.18046,22e4,no
2,no,47.5921,4,0,2.25,234.11556,812857.2692307692,7,243.40586,535e3,no
1,no,47.7616,2,4,1.75,292.64445,686432.509090909,10,225.75429,1e6,no
1,no,47.6981,3,0,1.75,127.27711,591939.4716981133,8,144.92867999999999,592e3,no
2,no,47.7006,4,0,2.5,288.92833,659656.5158730159,9,284.28318,775e3,no
2,no,47.4794,3,0,2.5,200.67048,397054.58695652173,7,156.07704,32e4,no
2,no,47.429,3,0,3.25,318.65729,458176.52,10,308.43796,76e4,no
2,no,47.6271,3,0,2.5,220.18010999999998,697143.3921568628,9,222.03817,64e4,no
1,no,47.4945,3,0,1,116.12875,397054.58695652173,5,126.34808,253200,no
1,no,47.3792,2,0,1,160.72219,291361.8301886792,7,167.2254,228e3,no
1,no,47.7431,3,0,1,107.76748,707649.0384615385,7,107.76748,325e3,no
2,no,47.4683,4,0,3.25,232.2575,599153.8571428572,8,386.47648,53e4,no
2,no,47.3666,4,0,2.25,182.08988,358796.1967213115,7,154.21898,3e5,no
1.5,no,47.6994,3,0,2,130.99323,613701.2131147541,7,130.99323,418e3,no
1,no,47.508,4,4,1.75,213.6769,307446.02040816325,8,207.17369,415e3,no
2,no,47.5327,3,0,2.5,157.9351,567274.9838709678,7,157.9351,384e3,no
2,no,47.3658,3,0,2.5,188.59309,291361.8301886792,8,192.30921,325e3,no
1,no,47.7588,3,2,1.75,252.69616,453101.8181818182,8,213.6769,6e5,no
1,no,47.5923,4,0,2.25,225.75429,845423.4871794871,9,282.42512,76e4,no
1.5,no,47.3804,2,0,1.5,109.62554,321275.95238095237,8,113.34166,168e3,no
1,no,47.6465,3,0,1,143.99965,791810.5652173914,7,89.18688,405e3,no
1,no,47.5942,3,0,1,132.85129,623492.8571428572,7,137.49644,479e3,no
1,no,47.6913,3,0,2,144.92867999999999,613701.2131147541,7,144.92867999999999,549e3,no
1,no,47.3185,3,0,1.5,145.85771,260301.53333333333,7,102.1933,215e3,no
1,no,47.5623,2,2,1.5,120.7739,621633.3561643836,7,83.6127,55e4,no
1.5,no,47.7125,4,0,1.75,142.14159,383673.5,7,222.9672,389e3,no
2,no,47.4829,3,0,2.5,213.6769,417477.0256410256,8,215.53496,447500,no
1,no,47.7271,5,0,3,187.66406,566253.814159292,8,238.76071,54e4,no
1,no,47.3683,4,0,2.75,155.14801,297059.9894736842,7,120.7739,273500,no
2,no,47.4887,5,0,2.75,272.20579,462353.45,9,272.20579,257e3,no
1,no,47.4763,2,0,1,90.11591,381094.8823529412,6,66.89016,199e3,no
2,no,47.3284,4,0,2.5,205.31563,343325.1168831169,8,218.32205,339100,no
2,no,47.4341,4,0,2.5,236.90265,381094.8823529412,9,273.13482,435e3,no
1,no,47.5621,3,0,2.5,155.14801,387908.23711340205,6,187.66406,4e5,no
1,no,47.513,2,0,1,213.6769,567274.9838709678,7,132.85129,356e3,no
1,no,47.7263,3,0,1,130.99323,459288.5595238095,7,88.25785,395e3,no
1,no,47.6549,2,0,1,141.21256,613701.2131147541,7,116.12875,575e3,no
1.5,no,47.5589,3,0,1.75,101.26427,621633.3561643836,6,120.7739,515e3,no
1.5,no,47.6801,4,0,3.25,160.72219,624118.4778761062,8,234.11556,618250,no
2,no,47.7308,3,0,1.5,145.85771,566253.814159292,7,123.56099,245e3,no
1.5,no,47.6399,3,0,2.75,200.67048,1166261.32,9,230.39944,69e4,no
1,no,47.5249,5,0,2.25,163.50928,599153.8571428572,7,280.56706,465e3,no
1,no,47.3066,3,0,1.75,191.38018,306381.61176470586,7,164.43831,28e4,no
